cluuq,HH_code,gps_latitude,gps_longitude,prov,dist,div,loc,locality,hh_grid,mini_grid,solar,exp_mnth,county,exp_annual,pw_final
2177_5,3180406031_03,-1.605702809,38.1337342,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,0,1990.556152
2177_5,3180406031_19,-1.602357365,38.1290009,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,6000,1990.556152
2177_5,3180406031_02,-1.603438406,38.1311665,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,10450,1990.556152
2177_5,3180406031_11,-1.600034926,38.1395334,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,650,1990.556152
2177_5,3180406031_14,-1.603585268,38.1311483,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,9200,1990.556152
2177_5,3180406031_07,-1.606155783,38.1334701,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,25000,1990.556152
2177_5,3180406031_04,-1.602687107,38.1323742,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,3480,1990.556152
2177_5,3180406031_06,-1.603424594,38.1316217,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,3250,1990.556152
2177_5,3180406031_16,-1.600147736,38.1321412,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,29220,1990.556152
2177_5,3180406031_13,-1.608607843,38.1335433,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,5250,1990.556152
2177_5,3180406031_05,-1.602930387,38.1288804,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,31500,1990.556152
2177_5,3180406031_01,-1.602632584,38.1291295,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,4100,1990.556152
2177_5,3180406031_12,-1.603496854,38.1314337,Eastern,Kitui,Chuluni,Mbitini,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,29400,1990.556152
2253_3,3181004041_08,-1.755120058,38.2658414,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,34763,2651.115967
2253_3,3181004041_02,-1.756101256,38.2671156,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,4830,2651.115967
2253_3,3181004041_01,-1.753777682,38.2703906,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,53600,2651.115967
2253_3,3181004041_03,-1.753471261,38.267507,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,24943,2651.115967
2253_3,3181004041_10,-1.748041425,38.2653229,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,29200,2651.115967
2253_3,3181004041_05,-1.751820576,38.2761427,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,9151,2651.115967
2253_3,3181004041_07,-1.750340082,38.2789756,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,28952,2651.115967
2253_3,3181004041_06,-1.746419675,38.2507525,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,10328,2651.115967
2253_3,3181004041_12,-1.751717904,38.2706059,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,3488,2651.115967
2253_3,3181004041_09,-1.752004629,38.2650981,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,680,2651.115967
2253_3,3181004041_04,-1.752954921,38.2603056,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,26908,2651.115967
2253_3,3181004041_11,-1.753317638,38.2664206,Eastern,Mutomo,Mutha,Muthima,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,142200,2651.115967
2276_4,3180405021_10,-1.944810028,38.0109147,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,9000,2651.115967
2276_4,3180405021_12,-1.95480814,37.9967954,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,12000,2651.115967
2276_4,3180405021_08,-1.973667898,38.0137434,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,11388,2651.115967
2276_4,3180405021_09,-1.999828403,38.0013797,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,6788,2651.115967
2276_4,3180405021_06,-1.971787487,38.0111363,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,26354,2651.115967
2276_4,3180405021_11,-1.991976706,37.9903072,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,26500,2651.115967
2276_4,3180405021_07,-1.975494053,38.0242173,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,,2651.115967
2276_4,3180405021_02,-1.987854086,38.0347603,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,2986,2651.115967
2276_4,3180405021_05,-1.973149925,38.0215514,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,24369,2651.115967
2276_4,3180405021_01,-1.982008382,38.0353253,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,7998,2651.115967
2276_4,3180405021_03,-1.985672261,38.0338763,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,216388,2651.115967
2276_4,3180405021_04,-1.990130411,38.0345694,Eastern,Mutomo,Athi,Maluma,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,1500,2651.115967
227_2,4030204031_12,-0.31149784,36.9244493,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,44888,5165.477539
227_2,4030204031_08,-0.313207466,36.920651,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,13458,5165.477539
227_2,4030204031_01,-0.309439273,36.9211418,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,26700,5165.477539
227_2,4030204031_09,-0.305661273,36.9239988,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,37350,5165.477539
227_2,4030204031_04,-0.307995381,36.9249679,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,43340,5165.477539
227_2,4030204031_02,-0.309179579,36.9236364,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,4100,5165.477539
227_2,4030204031_05,-0.306309006,36.927676,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,16188,5165.477539
227_2,4030204031_13,-0.313037927,36.9273418,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,7788,5165.477539
227_2,4030204031_03,-0.309896933,36.925975,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,42400,5165.477539
227_2,4030204031_06,-0.30588487,36.9290608,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,111500,5165.477539
227_2,4030204031_11,-0.309241802,36.9202074,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,16500,5165.477539
227_2,4030204031_07,-0.313333114,36.9254908,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,3538,5165.477539
227_2,4030204031_10,-0.306575348,36.9215423,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,1788,5165.477539
2289_1,3180405011_12,-0.935221225,38.0648903,Eastern,Mwingi,Central,Mwingi,U,1.00E+00,0.00E+00,0.00E+00,14800,Kitui,18500,3084.310303
2289_1,3180405011_11,-0.931497352,38.0674541,Eastern,Mwingi,Central,Mwingi,U,0.00E+00,0.00E+00,1.00E+00,,Kitui,24550,1110.351685
2289_1,3180405011_09,-0.921761656,38.0615674,Eastern,Mwingi,Central,Mwingi,U,1.00E+00,0.00E+00,0.00E+00,10695,Kitui,47500,3084.310303
2289_1,3180405011_03,-0.926374899,38.0682415,Eastern,Mwingi,Central,Mwingi,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,110500,26.16722679
2289_1,3180405011_07,-0.932033765,38.0629724,Eastern,Mwingi,Central,Mwingi,U,1.00E+00,0.00E+00,0.00E+00,11020,Kitui,37100,3084.310303
2289_1,3180405011_05,-0.928080844,38.0632403,Eastern,Mwingi,Central,Mwingi,U,1.00E+00,0.00E+00,0.00E+00,22530,Kitui,90800,3084.310303
2289_1,3180405011_01,-0.927795585,38.0662003,Eastern,Mwingi,Central,Mwingi,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,117344,26.16722679
2289_1,3180405011_10,-0.929374912,38.0648024,Eastern,Mwingi,Central,Mwingi,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,34388,26.16722679
2289_1,3180405011_06,-0.931315182,38.0626764,Eastern,Mwingi,Central,Mwingi,U,0.00E+00,0.00E+00,0.00E+00,10200,Kitui,101200,1110.351685
2289_1,3180405011_08,-0.934033613,38.0653565,Eastern,Mwingi,Central,Mwingi,U,0.00E+00,0.00E+00,0.00E+00,11340,Kitui,113900,1110.351685
2289_1,3180405011_04,-0.927850488,38.0688306,Eastern,Mwingi,Central,Mwingi,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,14350,26.16722679
2289_1,3180405011_02,-0.927444106,38.0668477,Eastern,Mwingi,Central,Mwingi,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,88000,26.16722679
228_1,4030204041_01,-0.288526871,36.8485585,Central,Nyeri North,Kieni West,Mwiyogo,R,1.00E+00,0.00E+00,0.00E+00,3530,Nyeri,124388,7461.245605
228_1,4030204041_09,-0.275121677,36.8256185,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,4200,Nyeri,13820,4069.770264
228_1,4030204041_04,-0.27742903,36.8472131,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,21200,4069.770264
228_1,4030203011_01,-0.284807665,36.8427383,Central,Nyeri North,Kieni West,Endarasha,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,6000,4069.770264
228_1,4030204041_03,-0.281390221,36.8393686,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,3930,Nyeri,24500,4069.770264
228_1,4030204041_07,-0.281898352,36.840086,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,3500,Nyeri,11400,4069.770264
228_1,4030204041_12,-0.277127373,36.8352671,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,73000,4069.770264
228_1,4030204041_13,-0.270187846,36.8241083,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,18500,4069.770264
228_1,4030204041_11,-0.268026883,36.8412905,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,13500,4069.770264
228_1,4030204041_05,-0.277648422,36.8430245,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,0.00E+00,,Nyeri,69200,4069.770264
228_1,4030204041_06,-0.28101298,36.8419217,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,80000,4069.770264
228_1,4030204041_08,-0.285042603,36.8390949,Central,Nyeri North,Kieni West,Mwiyogo,R,0.00E+00,0.00E+00,1.00E+00,,Nyeri,14400,4069.770264
228_1,4030204041_02,-0.286884731,36.8467262,Central,Nyeri North,Kieni West,Mwiyogo,R,1.00E+00,0.00E+00,0.00E+00,1840,Nyeri,23400,7461.245605
228_1,4030204041_10,-0.272338868,36.8287528,Central,Nyeri North,Kieni West,Mwiyogo,R,1.00E+00,0.00E+00,0.00E+00,,Nyeri,14640,7461.245605
22_10,8010204021_01,-1.337545239,36.7400967,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,644664,2721.631348
22_10,8010204021_11,-1.336111427,36.7410142,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,3388,2721.631348
22_10,8010204021_12,-1.334839237,36.7408239,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,7090,Nairobi,8880,2721.631348
22_10,8010204021_08,-1.34165358,36.7437759,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,1.00E+00,,Nairobi,14276,2721.631348
22_10,8010204021_05,-1.338022347,36.7406806,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,406828,Nairobi,215000,2721.631348
22_10,8010204021_09,-1.336519795,36.7415505,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,8328,Nairobi,9768,2721.631348
22_10,8010204021_04,-1.336606367,36.7432146,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,1050,2721.631348
22_10,8010204021_03,-1.336767033,36.7406882,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,13052,Nairobi,186216,2721.631348
22_10,8010204021_02,-1.337549829,36.7401976,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,51216,2721.631348
22_10,8010204021_06,-1.340286833,36.7427112,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,36264,2721.631348
22_10,8010204021_07,-1.339997623,36.7427941,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,15888,2721.631348
22_10,8010204021_10,-1.336573969,36.7414366,Nairobi,Nairobi West,Kibera,Langa'Ta,U,1.00E+00,0.00E+00,1.00E+00,4664,Nairobi,13164,2721.631348
2325_2,3181702021_11,-1.13422282,38.0336871,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,58428,2974.032471
2325_2,3181702021_06,-1.121540575,38.0279095,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,7126,2974.032471
2325_2,3181702021_10,-1.132307259,38.0290299,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,15000,2974.032471
2325_2,3181702021_14,-1.131308878,38.0367151,Eastern,Mwingi,Migwani,Nzauni,R,1.00E+00,0.00E+00,0.00E+00,,Kitui,65500,566.4824219
2325_2,3181702021_02,-1.11569095,38.0256881,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,43200,2974.032471
2325_2,3181702021_05,-1.121240425,38.0255523,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,30128,2974.032471
2325_2,3181702021_12,-1.127873309,38.03072,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,45552,2974.032471
2325_2,3181702021_01,-1.115968429,38.0254641,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,45528,2974.032471
2325_2,3181702021_07,-1.121830399,38.0273223,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,64900,2974.032471
2325_2,3181702021_08,-1.126573669,38.0290984,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,18076,2974.032471
2325_2,3181702021_04,-1.116619649,38.0273999,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,48216,2974.032471
2325_2,3181702021_15,-1.138267174,38.0371806,Eastern,Mwingi,Migwani,Nzauni,R,1.00E+00,0.00E+00,0.00E+00,,Kitui,29500,566.4824219
2325_2,3181702021_03,-1.115940332,38.02496,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,21500,2974.032471
2325_2,3181702021_09,-1.133799728,38.0317011,Eastern,Mwingi,Migwani,Nzauni,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,68200,2974.032471
2325_2,3181702021_13,-1.135429674,38.0368676,Eastern,Mwingi,Migwani,Nzauni,R,1.00E+00,0.00E+00,0.00E+00,,Kitui,45750,566.4824219
2331_2,3181704011_05,-1.001629605,38.0012069,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,30950,3115.65332
2331_2,3181704011_10,-0.998882553,38.0040275,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,55700,3115.65332
2331_2,3181704011_09,-0.996602545,38.0004534,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,27500,3115.65332
2331_2,3181704011_07,-1.005295039,38.0006208,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,161200,3115.65332
2331_2,3181704011_06,-1.005952215,37.9975125,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,58900,3115.65332
2331_2,3181704011_12,-1.000195818,38.0037453,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,27300,3115.65332
2331_2,3181704011_03,-1.007464864,38.0049605,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,10399,3115.65332
2331_2,3181704011_04,-1.007194309,37.9988893,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,49000,3115.65332
2331_2,3181704011_11,-0.995242881,38.0004392,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,47000,3115.65332
2331_2,3181704011_02,-1.003298279,38.0058939,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,37500,3115.65332
2331_2,3181704011_08,-1.003302857,38.0060513,Eastern,Mwingi,Migwani,Kyome,R,1.00E+00,0.00E+00,0.00E+00,,Kitui,26550,3115.65332
2331_2,3181704011_01,-1.009688754,38.0081479,Eastern,Mwingi,Migwani,Kyome,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,48250,3115.65332
234_1,4030301021_05,-0.48124291,37.124106,Central,Nyeri North,Mathira,Karatina,U,1.00E+00,0.00E+00,0.00E+00,4038,Nyeri,14088,3339.691162
234_1,4030301021_02,-0.484465905,37.1270971,Central,Nyeri North,Mathira,Karatina,U,1.00E+00,0.00E+00,0.00E+00,5600,Nyeri,21500,3339.691162
234_1,4030301021_03,-0.485051397,37.1271917,Central,Nyeri North,Mathira,Karatina,R,1.00E+00,0.00E+00,0.00E+00,17476,Nyeri,1099000,1143.657227
234_1,4030301021_08,-0.485510164,37.125354,Central,Nyeri North,Mathira,Karatina,R,1.00E+00,0.00E+00,0.00E+00,2900,Nyeri,9476,1143.657227
234_1,4030301021_06,-0.477824519,37.1252951,Central,Nyeri North,Mathira,Karatina,U,1.00E+00,0.00E+00,0.00E+00,,Nyeri,85300,3339.691162
234_1,4030301021_04,-0.482627267,37.1258436,Central,Nyeri North,Mathira,Karatina,R,1.00E+00,0.00E+00,1.00E+00,12818,Nyeri,66664,1143.657227
234_1,4030301021_07,-0.481398213,37.1223314,Central,Nyeri North,Mathira,Karatina,R,1.00E+00,0.00E+00,0.00E+00,12900,Nyeri,136000,1143.657227
234_1,4030301021_01,-0.483139828,37.1253635,Central,Nyeri North,Mathira,Karatina,U,1.00E+00,0.00E+00,0.00E+00,11300,Nyeri,61276,3339.691162
2356_3,3180401021_02,-1.0947606,38.2325278,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,9008,2336.739746
2356_3,3180401021_15,-1.11130503,38.2656963,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,98984,2336.739746
2356_3,3180401021_16,-1.113471201,38.2664083,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,6640,2336.739746
2356_3,3180401021_07,-1.105164249,38.2468626,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,198388,2336.739746
2356_3,3180401021_06,-1.109518933,38.2429732,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,7836,2336.739746
2356_3,3180401021_12,-1.102054126,38.25478,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,9689,2336.739746
2356_3,3180401021_03,-1.084471652,38.2289496,Eastern,Mwingi,Mui,Mui,R,1.00E+00,0.00E+00,1.00E+00,5768,Kitui,18489,0
2356_3,3180401021_11,-1.102951333,38.2522997,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,71976,2336.739746
2356_3,3180401021_01,-1.102876697,38.2334714,Eastern,Mwingi,Mui,Mui,R,1.00E+00,0.00E+00,1.00E+00,,Kitui,115052,0
2356_3,3180401021_08,-1.10395537,38.249561,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,10568,2336.739746
2356_3,3180401021_04,-1.092737215,38.2322535,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,69490,2336.739746
2356_3,3180401021_14,-1.109160845,38.2650605,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,8774,2336.739746
2356_3,3180401021_17,-1.107161157,38.2379187,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,33028,2336.739746
2356_3,3180401021_18,-1.109619485,38.2429382,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,10392,2336.739746
2356_3,3180401021_05,-1.08543036,38.2298996,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,78400,2336.739746
2356_3,3180401021_09,-1.103177115,38.254836,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,8573,2336.739746
2356_3,3180401021_13,-1.102058969,38.2612094,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,0.00E+00,,Kitui,5986,2336.739746
2356_3,3180401021_10,-1.108942929,38.253995,Eastern,Mwingi,Mui,Mui,R,0.00E+00,0.00E+00,1.00E+00,,Kitui,26665,2336.739746
2411_1,3190101021_10,-1.538853639,36.9659463,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,14200,Machakos,86000,412.7678833
2411_1,3190101021_01,-1.537044562,36.9581712,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,2500,412.7678833
2411_1,3190101021_11,-1.538773856,36.9594703,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,12000,Machakos,50500,412.7678833
2411_1,3190101021_09,-1.542454858,36.9661916,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,56000,412.7678833
2411_1,3190101021_02,-1.541219171,36.9612486,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,,Machakos,68500,412.7678833
2411_1,3190101021_12,-1.543500963,36.9621354,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,13200,Machakos,64000,412.7678833
2411_1,3190101021_08,-1.544221484,36.9667708,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,80000,412.7678833
2411_1,3190101021_03,-1.54292882,36.9641194,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,2500,412.7678833
2411_1,3190101021_07,-1.535131238,36.9624894,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,1.00E+00,9000,Machakos,44000,412.7678833
2411_1,3190101021_04,-1.542251839,36.9680324,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,5500,412.7678833
2411_1,3190101021_06,-1.536138366,36.9645013,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,4500,412.7678833
2411_1,3190101021_05,-1.540036662,36.9672494,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,2000,412.7678833
2411_4,3190101022_10,-1.435030638,36.9971384,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,11300,Machakos,23188,5943.858398
2411_4,3190101022_09,-1.429798979,36.9947681,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,6508,742.9822998
2411_4,3190101022_07,-1.430004214,36.9989455,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,6550,Machakos,2000,5943.858398
2411_4,3190101022_02,-1.436679719,36.9967783,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,1.00E+00,5400,Machakos,900,742.9822998
2411_4,3190101022_05,-1.435453812,36.9963782,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,1.00E+00,7000,Machakos,15776,5943.858398
2411_4,3190101022_01,-1.43360769,36.9978437,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,18776,742.9822998
2411_4,3190101022_04,-1.435507025,36.9976451,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,11550,Machakos,21888,5943.858398
2411_4,3190101022_06,-1.432824178,36.9999404,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,49000,742.9822998
2411_4,3190101022_08,-1.430697508,36.9957645,Eastern,Machakos,Athi River,Athi River,U,0.00E+00,0.00E+00,0.00E+00,,Machakos,42200,742.9822998
2411_4,3190101022_03,-1.434606124,36.9948494,Eastern,Machakos,Athi River,Athi River,U,1.00E+00,0.00E+00,0.00E+00,10664,Machakos,1776,5943.858398
2412_2,3190102011_06,-1.29815002,36.9994236,Eastern,Machakos,Athi River,Katani,U,1.00E+00,0.00E+00,0.00E+00,,Machakos,2000,2026.315308
